4744990;30238032;3184416475
4744990;3184416475;3184416544
4744990;3184416544;30238031
4744990;30238031;3184416547
4744990;3184416547;3184416777
4744990;3184416777;30238030
4745497;126547387;30243156
4745497;30243156;30243157
4745497;30243157;30243158
4745497;30243158;1303465743
4745497;1303465743;3207273290
4745497;3207273290;30243159
4745499;30243202;30243203
4745499;30243203;415935111
4745499;415935111;415935210
4745499;415935210;30556542
4745499;30556542;30556099
4745499;30556099;1303465751
4745499;1303465751;1303465757
4745499;1303465757;3207273464
4745499;3207273464;30333329
4745526;30243118;3207273301
4745526;3207273301;2573351868
4745526;2573351868;3207273316
4745526;3207273316;430535701
4745526;430535701;4554362729
4745526;4554362729;126797988
4746923;30237867;3202969428
4746923;3202969428;30237697
4746923;30237697;30237639
4746923;30237639;2293678868
4746923;2293678868;30247167
4746923;30247167;1886635528
4746923;1886635528;1886635535
4746923;1886635535;30247433
4746923;30247433;301572949
4746923;301572949;71643543
4746923;71643543;301572460
4746923;301572460;1382915190
4746923;1382915190;344992889
4746923;344992889;2836500329
4746923;2836500329;1311770051
4746923;1311770051;2836500335
4746923;2836500335;442540242
4746924;442540257;3184416552
4746924;3184416552;5261112124
4747009;30254220;3207273509
4747009;3207273509;3184416771
4747009;3184416771;442540258
4753804;30333337;30333338
4753804;30333338;3207273523
4753804;3207273523;30333339
4753804;30333339;3207273522
4753804;3207273522;30333341
4776217;30553971;30553972
4776217;30553972;30553973
4776217;30553973;30553974
4776217;30553974;30553975
4776218;1445340181;30333335
4776220;30254380;30554037
4776220;30554037;30554039
4776222;30554041;30554039
4776222;30554039;30333336
4776222;30333336;30554042
4776222;30554042;30554043
4776222;30554043;30554044
4776256;30243203;30554511
4776256;30554511;30554509
4776256;30554509;30554506
4776256;30554506;30554505
4776256;30554505;30554504
4776256;30554504;30333334
4776256;30333334;30554037
4776256;30554037;30554503
4776259;1445340174;30554505
4776261;30554042;30333339
4776261;30333339;1303465772
4776261;1303465772;3207273491
4776261;3207273491;30554548
4776269;30554613;3207273506
4776269;3207273506;30554612
4776269;30554612;3207273518
4776269;3207273518;3207273519
4776269;3207273519;1368967605
4776317;30554977;30554976
4776317;30554976;30554974
4776317;30554974;30554972
4776317;30554972;30554971
4776317;30554971;30554970
4776317;30554970;30554969
4776317;30554969;30554968
4776473;30556539;30556542
4776840;126803334;4961857260
4776840;4961857260;1534156663
4776840;1534156663;1534156668
4776840;1534156668;4961854644
4776840;4961854644;30558452
4852774;260723600;3772080556
4852774;3772080556;3772084157
4852774;3772084157;3772084160
4852774;3772084160;260723993
9930038;30554976;30555745
9930038;30555745;30554860
9930038;30554860;82750944
9930038;82750944;30333330
9930038;30333330;82750946
9930038;82750946;30556748
13719232;30553976;126699973
13719232;126699973;30554862
13719232;30554862;30333333
13719232;30333333;126697585
13719318;2819073911;4858308198
13719318;4858308198;3207273485
13719318;3207273485;2412830244
13719318;2412830244;1368967593
13719318;1368967593;1303465752
13719318;1303465752;3207273488
13724827;126812839;126812838
13724827;126812838;2269130835
13724827;2269130835;126812856
13724827;126812856;1311619394
13724827;1311619394;126812853
13724827;126812853;2269130838
14194648;30553743;4675068969
14194648;4675068969;2881606707
14194648;2881606707;30553742
20476283;126803340;1534156670
20476283;1534156670;126803336
23191707;2777318575;2749373129
23191707;2749373129;5268896261
23191707;5268896261;1311619526
23191707;1311619526;2749373128
23191707;2749373128;126797991
23191707;126797991;4717526583
23191707;4717526583;773324530
23191708;126812844;3767585458
23191708;3767585458;2269130821
23191708;2269130821;2659550841
23191708;2659550841;250793730
23191708;250793730;3184350884
23191708;3184350884;126800081
23191709;126812850;4412467259
23191709;4412467259;3092785223
23191709;3092785223;1864143430
23191709;1864143430;1311833055
24040894;30553975;30553976
24040894;30553976;415884755
24040894;415884755;30553978
24040894;30553978;30554511
27465349;559765964;1400448340
27465349;1400448340;3229689838
27465349;3229689838;301572132
27465349;301572132;2521199755
27465349;2521199755;3229689830
27465349;3229689830;3314271856
27465349;3314271856;4719409283
27465349;4719409283;301572243
27465349;301572243;3300162990
27465349;3300162990;3314271859
27465349;3314271859;3314294597
27465349;3314294597;3207831033
27465349;3207831033;301572269
27465349;301572269;3314294599
27465349;3314294599;301572279
27465349;301572279;1382924822
27465349;1382924822;301572306
27465349;301572306;301572399
27465349;301572399;301572459
27465349;301572459;649511766
27465349;649511766;301572460
27465349;301572460;1382915126
27465349;1382915126;301572461
31029325;30555002;30243112
31029327;30333328;3207273495
31029327;3207273495;30243260
32065074;359977425;3207831042
32065074;3207831042;359977762
32065074;359977762;506236255
32065149;30242817;3184350772
32065149;3184350772;3184350774
32065149;3184350774;30242816
32065149;30242816;3184350777
32065149;3184350777;3184350788
32065149;3184350788;555386323
32065149;555386323;30242815
32065149;30242815;3184350791
32065149;3184350791;3184350792
32065149;3184350792;30242814
32065149;30242814;3184350795
32065149;3184350795;3184350882
32065149;3184350882;3910974803
32065149;3910974803;126800081
35460360;1368967605;30554609
35460556;415884755;415884756
35466179;415935008;4541781319
35466179;4541781319;4541781320
35466179;4541781320;4541781321
35466179;4541781321;30553978
35466212;415935180;30553979
35466212;30553979;415935111
35466216;415935210;126699974
35466474;30254381;30254380
35466474;30254380;30254379
35467468;30254393;3207273517
35467468;3207273517;3207273507
35467468;3207273507;30254395
35467510;415943065;3207273513
35467510;3207273513;30333344
35467510;30333344;30333343
35467510;30333343;3207273515
35467510;3207273515;30254393
35467510;30254393;3207273516
35467510;3207273516;1368967605
35467510;1368967605;3207273520
35467510;3207273520;1377899683
35467510;1377899683;30333341
37103025;5274385305;3184350915
37103025;3184350915;5028167018
37103025;5028167018;431481328
37103026;250794421;5028194621
37103026;5028194621;3184350916
37103026;3184350916;5274125913
43811853;30243370;30243325
44029117;5274384899;3184415036
44029117;3184415036;559787235
44029117;559787235;2819073397
44029117;2819073397;3184415037
44029117;3184415037;3184416502
44029117;3184416502;559787236
44029286;431481322;431481321
44029287;442540278;3193317997
44029287;3193317997;3888889330
44029287;3888889330;442540282
44029498;559794884;3184350927
44029498;3184350927;3184350923
44029498;3184350923;559794885
44029498;559794885;3184350918
44029498;3184350918;3184350912
44029498;3184350912;559794886
44029498;559794886;3184350917
44029498;3184350917;4828366689
44029498;4828366689;1445594497
44029498;1445594497;559794889
65143745;30243065;30254089
65676419;800572603;800572623
65676419;800572623;800572628
68506234;442540242;1377225818
68506234;1377225818;344992888
68506234;344992888;1311619517
68506235;30555972;426890145
68506235;426890145;3196848708
68506235;3196848708;312898606
68506235;312898606;5375631704
68506235;5375631704;2984209663
68506235;2984209663;2984209662
68506235;2984209662;30242962
68506255;667410900;2984209688
68506255;2984209688;1350812711
68506255;1350812711;30555974
68506255;30555974;426890141
68506255;426890141;1350812713
68506255;1350812713;1361887096
68506255;1361887096;30243391
68506257;30253494;3184416765
68506257;3184416765;3184416761
68506257;3184416761;94668946
68506258;30242962;3196848706
68506258;3196848706;1307271989
68506258;1307271989;312898608
68506258;312898608;3207273274
68506258;3207273274;30243389
68506258;30243389;3053404680
68506258;3053404680;3207273275
68506258;3207273275;2573351864
68506258;2573351864;3207273298
68506258;3207273298;30243161
68506258;30243161;3207273300
68506258;3207273300;3207273303
68506258;3207273303;30243118
68506260;30242962;3196848707
68506260;3196848707;3193570476
68506260;3193570476;30242963
68506263;4554362727;4554362728
68506263;4554362728;430535720
68506263;430535720;430535721
68506263;430535721;3207273349
68506263;3207273349;426890153
68506263;426890153;126797329
68506263;126797329;3207273343
68506263;3207273343;3207273353
68506263;3207273353;126797987
74398635;879356690;3193318004
74398635;3193318004;3193567424
74398635;3193567424;3193567425
74398635;3193567425;879356706
74398635;879356706;3193567422
74398635;3193567422;3193567426
74398635;3193567426;3193567427
74398635;3193567427;2292981003
94529718;1859058465;1098044394
100318223;4828487515;3888889338
100318223;3888889338;3193317983
100318223;3193317983;3761330169
100318223;3761330169;5078676229
100318223;5078676229;3761330170
100318223;3761330170;3143655998
113512468;1860476035;3193567389
113512468;3193567389;3193567390
113512468;3193567390;3193567391
113512468;3193567391;1286855172
113512469;1307271989;3193567392
113512469;3193567392;3193567393
113512469;3193567393;3193567394
113512469;3193567394;1286855176
115321289;1303457305;3193567428
115321289;3193567428;1303457293
115321290;1303457329;3193570469
115321290;3193570469;3193570468
115321290;3193570468;3193570467
115321290;3193570467;1303457341
115321291;1303457386;30333313
115321291;30333313;30558454
115321291;30558454;30555003
115321291;30555003;1303457357
115325228;1303465744;3193567399
115325228;3193567399;3193567398
115325228;3193567398;5245538831
115325228;5245538831;3193567395
115325228;3193567395;3193567400
115325228;3193567400;1303465743
115325230;1303465751;1303465750
115325237;1303465752;1303465757
115325240;1368967593;1303465773
115325240;1303465773;1303465772
115325242;30554043;30333338
115325242;30333338;1303465773
116315045;442540267;3184415003
116315045;3184415003;30243208
116315045;30243208;3184415004
116315045;3184415004;3184416469
116315045;3184416469;30243247
116315045;30243247;2819073902
116315045;2819073902;3184416473
116315045;3184416473;3184416479
116315045;3184416479;30243261
116315056;344992887;1311770052
116315056;1311770052;1377225917
116315056;1377225917;1382915099
116315056;1382915099;344992889
116315056;344992889;649511772
116315056;649511772;2989836087
