4311944;26122679;26122680
4311944;26122680;2486315161
4311944;2486315161;112632829
4311944;112632829;26122681
4311944;26122681;112632832
4311944;112632832;2486315159
4311944;2486315159;26122682
4311944;26122682;112632836
4311944;112632836;2486315153
4311944;2486315153;2486315155
4311944;2486315155;2486710653
4311944;2486710653;26122848
4311945;112627997;2486710639
4311945;2486710639;26122676
4311945;26122676;26122675
4311945;26122675;112631533
4311945;112631533;26122674
4311945;26122674;26122673
4311946;1561621080;2486710636
4311946;2486710636;2486710635
4311946;2486710635;2486710634
4311949;26122708;3139458006
4311949;3139458006;2486710654
4311949;2486710654;2486315110
4311949;2486315110;26122709
4311949;26122709;1187411596
4311949;1187411596;26122693
4311951;26122707;112634552
4311951;112634552;26122706
4311951;26122706;2486315138
4311951;2486315138;112634554
4311951;112634554;2486315136
4311951;2486315136;26122705
4311951;26122705;112633972
4311951;112633972;26122704
4311951;26122704;112633698
4311951;112633698;26122703
4311951;26122703;2486315133
4311951;2486315133;112633704
4311951;112633704;2486315131
4311951;2486315131;26122702
4311951;26122702;2486315128
4311951;2486315128;2486315125
4311951;2486315125;2486710646
4311951;2486710646;2486710645
4311951;2486710645;2486710644
4311951;2486710644;2486710643
4311951;2486710643;26122700
13714843;296058885;1561621039
13714843;1561621039;2489677590
13714843;2489677590;1628753289
13714843;1628753289;1561603613
13714843;1561603613;4479796421
13714843;4479796421;126604779
13714843;126604779;1561603567
13714843;1561603567;1471128087
13714843;1471128087;126604780
13714843;126604780;126604781
13714843;126604781;1990333409
13714843;1990333409;126604783
13714843;126604783;126606845
13714843;126606845;126604784
13714843;126604784;4573825393
13714843;4573825393;425743085
13714843;425743085;343646763
13714843;343646763;1202110494
13714843;1202110494;126608577
26621084;291991212;3230631162
26621084;3230631162;291991193
27009797;296058430;296059591
27009797;296059591;5474378488
27009797;5474378488;5474378485
27009797;5474378485;5474378489
27009797;5474378489;296059590
27009797;296059590;5474378486
27009797;5474378486;5474378491
27009797;5474378491;5474378483
27009797;5474378483;5474378487
27009797;5474378487;5474378484
27009797;5474378484;3230631168
27009797;3230631168;5337811384
27009797;5337811384;5337811386
27009797;5337811386;4004264458
27009797;4004264458;291991212
27009797;291991212;3230631169
27009797;3230631169;296057070
27009797;296057070;4605838358
27009797;4605838358;297370586
27009797;297370586;3230631171
27009797;3230631171;296057078
27009797;296057078;296057068
27009797;296057068;5332224720
27009797;5332224720;1561621101
27009797;1561621101;1561621113
27009803;296057110;5337811382
27009803;5337811382;296057078
27009967;296057070;3230631180
27009967;3230631180;296058426
27009984;296058885;2583954419
27009984;2583954419;4479796423
27009984;4479796423;296058742
27009984;296058742;296058743
27009984;296058743;4004264461
27009984;4004264461;2596033750
27009984;2596033750;885947915
27009984;885947915;296058886
27009984;296058886;5454490793
27009984;5454490793;2292597615
27009984;2292597615;2292597583
27009984;2292597583;5331896120
27009984;5331896120;5455331232
27009984;5455331232;885947924
27009984;885947924;5347824709
27009984;5347824709;296059595
27009984;296059595;3241162403
27009984;3241162403;5347824718
27009984;5347824718;296058746
27009984;296058746;430023257
27009984;430023257;280065295
27009984;280065295;430023268
27009984;430023268;1728072173
27009984;1728072173;1670512000
27009984;1670512000;1929265698
27009984;1929265698;1942879413
27009984;1942879413;1668824904
27010020;1561621100;3230631174
27010020;3230631174;5413401444
27010020;5413401444;296058427
27010020;296058427;3230631178
27010020;3230631178;3230631190
27010020;3230631190;5332030649
27010020;5332030649;1670426619
27010020;1670426619;1670426580
27010128;296060209;2184077115
27010128;2184077115;296060210
27010128;296060210;5474314853
27010128;5474314853;296060211
27010128;296060211;5320445301
27010128;5320445301;112628020
27010135;296060332;1942879341
27010135;1942879341;4605846973
27010135;4605846973;296060328
27010135;296060328;2184077148
27010135;2184077148;5325648703
27010135;5325648703;296060333
27010135;296060333;296060330
27010135;296060330;296060331
27010135;296060331;2184077120
27010135;2184077120;296060209
27103848;297370462;297370463
27103848;297370463;5474378490
27103848;5474378490;5474378480
27103848;5474378480;5474378481
27103848;5474378481;5474378476
27103848;5474378476;5474378477
27103848;5474378477;5474378479
27103848;5474378479;297370465
27103848;297370465;5474378478
27103848;5474378478;5474378475
27103848;5474378475;5474378482
27103848;5474378482;296059590
27103856;297370586;5413411229
27103856;5413411229;297370584
27103856;297370584;3230631164
27103856;3230631164;3230631163
27103856;3230631163;3230631165
27103856;3230631165;3230631166
27103856;3230631166;3230631167
27103856;3230631167;3230631170
27103856;3230631170;3230631171
35011275;26122707;112638858
35011275;112638858;4723433445
36921785;112628026;5476829027
36921785;5476829027;112613532
36921785;112613532;4604273014
36921785;4604273014;4604273015
36921785;4604273015;429378647
36921785;429378647;429378639
36921785;429378639;2181385046
36921785;2181385046;3166566529
36921785;3166566529;4526777735
36921785;4526777735;4526777741
36921785;4526777741;429378648
36921785;429378648;429378649
36921785;429378649;429378651
36921785;429378651;257735562
36921785;257735562;257735563
36980583;430023260;280065679
36980585;430023257;430023264
36980585;430023264;430023263
36980585;430023263;430023260
36980588;280065679;4605883221
36980588;4605883221;430023267
36980588;430023267;1670401805
36980588;1670401805;430023268
36980589;430023268;4479796424
36980589;4479796424;1670607295
36980589;1670607295;4605846968
36980589;4605846968;430023269
36980589;430023269;4605883226
36980589;4605883226;1670607300
36980589;1670607300;4605846972
36980589;4605846972;4605846969
36980589;4605846969;1965552421
36980589;1965552421;4605892933
36980589;4605892933;430023271
36980589;430023271;430023272
36980589;430023272;430023273
36980589;430023273;430023274
36980589;430023274;1670607311
36980592;296060328;3237192015
36980592;3237192015;885948032
36980592;885948032;430023279
36980592;430023279;885948031
36980592;885948031;430023280
36980593;430023261;430023281
36980593;430023281;430023280
36980594;430023280;430023282
36980594;430023282;5321346923
36980594;5321346923;430023284
36980594;430023284;430023285
36980594;430023285;5474314835
36980594;5474314835;5474314833
36980594;5474314833;5474314834
36980594;5474314834;430023286
36980594;430023286;5474314832
36980594;5474314832;5474314831
36980594;5474314831;430023287
36980594;430023287;430023288
36980698;430023288;430023750
36980698;430023750;885947979
36980698;885947979;430023751
37007106;430391870;5325648704
37007106;5325648704;430391869
37007106;430391869;5325648705
37007106;5325648705;430391868
37007106;430391868;5474314842
37007106;5474314842;430391867
37007106;430391867;5474314843
37007106;5474314843;1670607242
37007106;1670607242;5474314844
37007106;5474314844;430391866
37007106;430391866;5474314845
37007106;5474314845;885948056
37007106;885948056;5474314846
37007106;5474314846;430391864
37007106;430391864;5474314847
37007106;5474314847;430391863
37007106;430391863;5474314848
37007106;5474314848;5321346746
37007106;5321346746;5474314849
37007106;5474314849;430391862
37007106;430391862;5474314850
37007106;5474314850;5321346747
37007106;5321346747;5474314841
37007106;5474314841;430391856
37007106;430391856;5321346922
37007106;5321346922;1670607227
37007106;1670607227;430391854
37007106;430391854;430391851
37007106;430391851;1670607189
37007106;1670607189;5474314840
37007106;5474314840;5474314839
37007106;5474314839;430391849
37007106;430391849;5474314838
37007106;5474314838;5474314837
37007106;5474314837;5474314836
37007106;5474314836;5261214963
37007106;5261214963;5332031024
37007106;5332031024;430391847
37112935;1187411650;297369943
37112935;297369943;297369942
37112935;297369942;1187411615
37112935;1187411615;297369941
37112935;297369941;297369940
37262659;430284814;434137195
37262659;434137195;434137196
37262659;434137196;434137197
37262659;434137197;434137198
37262659;434137198;434137199
37262659;434137199;434137200
37262659;434137200;434137201
37262659;434137201;434137202
37262659;434137202;434137203
37262659;434137203;434137204
37262659;434137204;434137205
37262659;434137205;434137206
37262659;434137206;434137207
37262659;434137207;1105973259
37262659;1105973259;1105973256
37262659;1105973256;1105973264
37262659;1105973264;1105973261
37262659;1105973261;1105973252
37262659;1105973252;1105973251
37262659;1105973251;1105973257
37262659;1105973257;1105973254
37262660;434137200;434137208
37262660;434137208;1801521302
37262660;1801521302;1801521290
37262660;1801521290;1801521281
37262660;1801521281;1801521209
38446035;532488389;1728072265
38446035;1728072265;1728072269
38447245;454550112;454550113
38447245;454550113;454550114
38447245;454550114;454550116
38447245;454550116;454550117
38447245;454550117;454550118
38447246;454550116;454550120
38447246;454550120;454550121
38447246;454550121;454550122
38447246;454550122;454550123
38447246;454550123;2083179455
38447246;2083179455;454550124
38447246;454550124;454550125
38447246;454550125;454550126
38447246;454550126;4378186533
38447246;4378186533;454550127
38447246;454550127;454550129
38447247;454550126;2083179452
38447247;2083179452;454550130
38447247;454550130;454550112
42621523;532488368;114302671
42621523;114302671;114302673
42621523;114302673;114302677
42621523;114302677;114302681
42621523;114302681;114302686
42621523;114302686;114302690
42621523;114302690;114302691
42621523;114302691;114302693
42621523;114302693;4456681814
42621523;4456681814;4456681815
42621523;4456681815;114302694
42621523;114302694;114302699
42621526;532488363;114302744
42621526;114302744;114302741
42621526;114302741;114302737
42621526;114302737;5332114770
42621526;5332114770;114302732
42621526;114302732;26122652
42621526;26122652;1561621208
42621528;3755852730;4081008328
42621528;4081008328;429854683
42621528;429854683;532488450
42621528;532488450;2292564294
42621528;2292564294;430491189
42621528;430491189;532488447
42621528;532488447;454550118
42621528;454550118;280065445
42621528;280065445;532488421
42621528;532488421;532488424
42621528;532488424;532488442
42621528;532488442;532488445
42621528;532488445;532488401
42621528;532488401;532488405
42621528;532488405;532488408
42621528;532488408;532488410
42621528;532488410;532488413
42621528;532488413;2292597561
42621528;2292597561;532488415
42621528;532488415;532488418
42621528;532488418;280065286
42621528;280065286;532488389
42621528;532488389;532488391
42621528;532488391;532488393
42621528;532488393;532488395
42621528;532488395;532488398
42621530;532488398;1153073432
42621530;1153073432;4605883218
42621530;4605883218;532488371
42621530;532488371;532488374
42621530;532488374;532488377
42621530;532488377;532488380
42621530;532488380;532488383
42621530;532488383;4605883219
42621530;4605883219;2595671306
42621530;2595671306;532488386
42621530;532488386;532488352
42621530;532488352;532488360
42621531;532488360;1670426586
42621531;1670426586;2380495263
42621531;2380495263;280065086
42621531;280065086;1670426730
42621531;1670426730;532488349
42621531;532488349;1670401804
42621531;1670401804;532488344
42621531;532488344;3241140663
42621531;3241140663;532488347
42621531;532488347;280065679
42621532;532488366;532488363
42621533;114302667;532488368
75051332;885947916;3241140515
75051332;3241140515;2292597554
75051332;2292597554;3237191991
75051332;3237191991;3237191996
75051332;3237191996;4605846995
75051332;4605846995;885947918
75051337;296058742;885947957
75051337;885947957;885947958
75051337;885947958;885947959
75051337;885947959;885947960
75051337;885947960;885947936
75051337;885947936;885947935
75051337;885947935;4004264460
75051337;4004264460;885947934
75051337;885947934;5337740842
75051337;5337740842;885947933
75051337;885947933;885947932
75051337;885947932;4605847001
75051337;4605847001;885947931
75051337;885947931;4605847000
75051337;4605847000;885947930
75051337;885947930;4605846999
75051337;4605846999;5321347128
75051337;5321347128;885947929
75051337;885947929;3237191984
75051337;3237191984;3237191985
75051337;3237191985;4605846998
75051337;4605846998;2596033719
75051337;2596033719;885947915
75051346;885947945;3149004909
75051346;3149004909;5328028971
75051346;5328028971;5320445298
75051346;5320445298;5332030829
75051346;5332030829;5320445299
75051346;5320445299;885947948
75051346;885947948;3241140505
75051346;3241140505;4605847002
75051346;4605847002;885947951
75051356;885947962;2292597623
75051356;2292597623;2292597620
75051356;2292597620;2292597559
75051356;2292597559;3241140533
75051356;3241140533;2292597564
75051356;2292597564;5347824704
75051356;5347824704;3241140532
75051356;3241140532;5347824715
75051356;5347824715;2292597619
75051364;885947962;3241140553
75051364;3241140553;5321091053
75051364;5321091053;5321091054
75051364;5321091054;5321091055
75051364;5321091055;3241140551
75051364;3241140551;5413459133
75051364;5413459133;885947964
75051366;430023257;4605846965
75051366;4605846965;885947965
75051376;885947945;2292597622
75051376;2292597622;3149004914
75051376;3149004914;2292597605
75051376;2292597605;885947916
75051386;885947976;885947977
75051386;885947977;885947978
75051386;885947978;885947979
75051388;885947977;885947980
75051391;885947978;885947981
75051391;885947981;885947982
75051396;885947983;885947984
75051402;1670607300;280065680
75051402;280065680;885947985
75051410;885947966;2292597633
75051410;2292597633;5474378452
75051410;5474378452;5474378451
75051410;5474378451;5474378453
75051410;5474378453;885947992
75051410;885947992;885947991
75051410;885947991;885948027
75051410;885948027;885947980
75051410;885947980;430023288
75051410;430023288;430391847
75051410;430391847;5332031024
75051410;5332031024;885948057
75051410;885948057;885948041
75051410;885948041;885948045
75051410;885948045;1670607192
75051410;1670607192;5261214964
75051410;5261214964;430391870
75051410;430391870;296060331
75051423;885948003;1801521171
75051423;1801521171;885947983
75051423;885947983;5261214998
75051423;5261214998;885947982
75051423;885947982;885947976
75051423;885947976;885947991
75051426;4798725276;5320445306
75051426;5320445306;3224246997
75051426;3224246997;2596033793
75051426;2596033793;885948015
75051426;885948015;2596033823
75051426;2596033823;3224247895
75051426;3224247895;4605903367
75051426;4605903367;4605903365
75051426;4605903365;885948009
75051426;885948009;4605903362
75051426;4605903362;885948011
75051426;885948011;885948013
75051432;885947997;885948017
75051432;885948017;5321346923
75051438;885948017;1670607238
75051438;1670607238;1670607269
75051438;1670607269;885948019
75051438;885948019;4605846985
75051438;4605846985;4605846987
75051438;4605846987;885948021
75051438;885948021;4605846986
75051438;4605846986;885948023
75051438;885948023;430023280
75051444;885948017;1670607200
75051444;1670607200;885948024
75051444;885948024;4605846990
75051444;4605846990;885948025
75051444;885948025;5474314830
75051444;5474314830;885948026
75051444;885948026;885948027
75051455;885948029;430023279
75051457;885948032;885948028
75051457;885948028;885948029
75051457;885948029;885948030
75051457;885948030;885948031
75051461;885948009;4753156583
75051461;4753156583;4753156582
75051461;4753156582;3237192005
75051461;3237192005;3224244568
75051461;3224244568;3224244979
75051461;3224244979;885948033
75051474;885948041;885948042
75051474;885948042;5321346920
75051474;5321346920;1670607208
75051474;1670607208;885948043
75051474;885948043;5321346919
75051474;5321346919;1670607204
75051474;1670607204;885948044
75051474;885948044;885948045
75051479;885948050;885948051
75051479;885948051;885948052
75051479;885948052;885948053
75051479;885948053;430023751
75051483;430023751;885947984
75051483;885947984;885948054
75051486;430023279;5261214945
75051486;5261214945;885948056
90493442;742656905;1049871232
90493442;1049871232;3659213720
90493442;3659213720;3659213722
90493442;3659213722;3659213721
95361624;112638854;26122707
95361626;26122653;112640159
95361626;112640159;112640157
95361626;112640157;112640155
95361626;112640155;112640154
95361626;112640154;112640152
95361628;112640162;2489677554
95361628;2489677554;112640161
95361628;112640161;26122653
112479908;430023262;280065683
112479908;280065683;280065682
112479908;280065682;4605892935
112479908;4605892935;280065301
112479908;280065301;4526895872
112479908;4526895872;2083726470
112479908;2083726470;4526895870
112479917;280065295;4479796425
112479917;4479796425;4605883220
112479917;4605883220;280065679
112479937;4526895870;280065453
112479937;280065453;1942879361
112479937;1942879361;4605892934
112479937;4605892934;1942879350
112479937;1942879350;296060332
112479937;296060332;430023261
112479937;430023261;280065680
112479937;280065680;4605846966
112479937;4605846966;2083726466
112479937;2083726466;4605883225
112479937;4605883225;4605846967
112479937;4605846967;280065296
112479937;280065296;280065295
126502559;26122673;2486315188
126502559;2486315188;26122677
126502559;26122677;2486315192
126502559;2486315192;26122678
126502559;26122678;112640152
126502564;26122693;26122687
126502564;26122687;112641257
126502564;112641257;26122684
126502564;26122684;2486315142
126502564;2486315142;112641245
142698144;257735089;4585700104
142698144;4585700104;3166575044
142698144;3166575044;1561603663
142698144;1561603663;4585700106
142698144;4585700106;1561603673
142698144;1561603673;4457269884
142698144;4457269884;4585764200
142698144;4585764200;1561603733
142698144;1561603733;4457269885
142698144;4457269885;1561603770
142698144;1561603770;1561603787
142698144;1561603787;1561603789
142698144;1561603789;4457269881
142698144;4457269881;1561603815
142698144;1561603815;4457269882
142698144;4457269882;1561603824
142698144;1561603824;1561603844
142698144;1561603844;1561603847
142698144;1561603847;1561603868
142698144;1561603868;1561603865
142698144;1561603865;1561603840
142698145;1561603884;1561603876
142698145;1561603876;1561603879
142698145;1561603879;1561603881
142698145;1561603881;4004265918
142698145;4004265918;2489677565
142698145;2489677565;1561603887
142698145;1561603887;1561603889
142698145;1561603889;2489677570
142698145;2489677570;1561603873
142698145;1561603873;1561603871
142698145;1561603871;4573825352
142698145;4573825352;2489677571
142698145;2489677571;4573825353
142698145;4573825353;1561603830
142698145;1561603830;4573825354
142698145;4573825354;2489677573
142698145;2489677573;1561603821
142698145;1561603821;2489677574
142698145;2489677574;4573825355
142698145;4573825355;1561603826
142698145;1561603826;4573825356
142698145;4573825356;1561603833
142698145;1561603833;4573825357
142698145;4573825357;1561603837
142698145;1561603837;4573825358
142698145;4573825358;1561603871
142698147;1561603956;1561603948
142698149;1561604023;1561603981
142698153;1561603951;1561603940
142698156;1561603893;2489677562
142698156;2489677562;1561603891
142698156;1561603891;2489677563
142698156;2489677563;1561603884
142698156;1561603884;1561603819
142698156;1561603819;1561603788
142698156;1561603788;1561603786
142698156;1561603786;1561603731
142698156;1561603731;1561603680
142698156;1561603680;1561603625
142698156;1561603625;3241070516
142698156;3241070516;1561603598
142698156;1561603598;1561603594
142698156;1561603594;3241070503
142698156;3241070503;1561603578
142698156;1561603578;1561603539
142698158;1561604030;4598555620
142698158;4598555620;1561604011
142698158;1561604011;4598555619
142698158;4598555619;3139458289
142698158;3139458289;1561603980
142698158;1561603980;3139458261
142698158;3139458261;4598555622
142698158;4598555622;4598555623
142698158;4598555623;4598555621
142698158;4598555621;1561603986
